"ID","Code","Year","Nog controlleren","Niet relevant","Ingegeven","Publicatie"
"L548","548",2005,0,0,1,"KEKENBOSCH, R., 2005. Contribution à  la connaissance de la faune  aranéologique de l'agglomération bruxelloise: le site de  ""Vogelzang"" à  Anderlecht.Nieuwsbrief van de Belgische  Arachnologische  Vereniging,20(3): 91-100.          "
"L549","549",2005,0,0,1,"LAMBEETS, K. & LAMBRECHTS, J., 2005. De spinnenfauna  Araneae) van een ruderaal terrein langsheen de  bezinkingsputten van Tienen. Nieuwsbrief van de  Belgische  Arachnologische  Vereniging,20(3): 73-80.           "
"L550","550",2005,0,0,1,"LAMBEETS, K., BONTE, D. & MAELFAIT, J.-P., 2005. De spinnenfauna (Araneae) van een erosiegeul in het natuurreservaat ""De Groeskens"" langsheen de Grensmaas (Dilsen-Stokkem)'. Nieuwsbrief van de Belgische Arachnologische Vereniging,20(1): 10-21.            "
"L551","551",2005,1,0,0,"LAMBRECHTS, J. & JANSSEN, M., 2005. De spinnenfauna (Araneae) op de taluds van het Albertkanaal tussen Bilzen en Kanne (Riemst): veel variatie in abiotiek resulteert in hoge diversiteit. Nieuwsbrief van de Belgische  Arachnologische Vereniging, 20 (2): 37"
"L552","552",2005,0,1,0,"LOMMELEN, J., 2005. De Gewone kameleonspin (Misumena  vatia Clerck 1757), 138 waarnemingen in 10 jaar: een  begin. Nieuwsbrief van de  Belgische Arachnologische  Vereniging,20(3): 101-104.           "
"L553","553",2005,1,0,0,"RANSY, M., BAERT, L. & DETHIER, M., 2005. Les araignées du Ru de Targnon (commune de Theux, Province de Liège, Belgique). Natura Mosana, 58(1) : 1-10.              "
"L554","554",2005,0,0,1,"VAN KEER, K. & VAN KEER, J., 2005. The spiders (Araneae)of  Antwerp inner city: faunistics and some reflections on  ecology. Nieuwsbrief van de  Belgische Arachnologische  Vereniging,20(3): 81-90.           "
"L555","555",2005,0,1,0,"VANUYTVEN, H., 2005. Spinnen - Leven op acht poten. Uitg.H. Vanuytven. p.223.              "
"L556","556",2006,0,1,0,"ALDERWEIRELDT, M., 2006. Is spinnengif werkelijk gevaarlijk? De feiten op een rij. Nieuwsbrief van de Belgische Arachnologische Vereniging, 21(3): 75-82.              "
"L557","557",2006,0,1,0,"BONTE, D., 2006. Ecologie van spinnen uit de duinen. Nieuwsbrief van de Belgische Arachnologische Vereniging, 21(3): 70-71.              "
"L558","558",2006,0,0,1,"DEKONINCK, H., 2006. Spinnenbemonsteringen in Hoogveen. Nieuwsbrief van de Belgische Arachnologische Vereniging, 21(1): 13-22."
"L559","559",2006,1,0,0,"DEKONINCK, H., 2006. De spinnenfauna van het Turnhouts vennengebied: de Hoogmoerheide. Nieuwsbrief van de Belgische Arachnologische Vereniging, 21(2): 45- 55."
"L560","560",2006,1,0,0,"DESENDER, K., BAERT, L. & MAELFAIT, J.P., 2006. Evaluation of recent nature development measures in the river IJzer estuary and long-term ground beetle and spider monitoring (Coleoptera, Carabidae; Araneida). Bulletin de l'Institut royal des Sciences Natu"
"L561","561",2006,0,1,0,"GOETHALS, B., 2006. Spinnen en hun relatie tot de mens. Nieuwsbrief van de Belgische Arachnologische Vereniging, 21(3): 83-84.              "
"L562","562",2006,1,0,0,"LAMBRECHTS, J. & JANSSEN, M., 2006. een kortlopend onderzoek naar de spinnenfauna van een zand- en grindgroeve aan de rand van de Mechelse heide (Maasmechelen, Limburg). Nieuwsbrief van de Belgische Arachnologische Vereniging, 20(1): 1-13.              "
"L563","563",2006,0,1,0,"VANACKER, D., 2006. Voortplanting bij spinnen. Nieuwsbrief van de Belgische Arachnologische Vereniging, 21(3): 85.              "
"L564","564",2006,1,0,0,"VAN KEER, K., 2006. Exotische spinnen (Araneae) in ons land: een stand van zaken. Nieuwsbrief van de Belgische Arachnologische Vereniging, 21(3): 72-74.              "
"L565","565",2006,0,1,0,"VAN KEER, K., 2006. Meldingen van de Europese spin van het jaar 2006, Misumena vatia (Clerc, 1757), in België. Nieuwsbrief van de Belgische Arachnologische Vereniging, 21(3): 86-87.              "
"L566","566",2006,1,0,0,"VAN KEER, K., DE KONINCK , H., VANUYTVEN, H. & VAN KEER, J., 2006. Some -mostly southern European- spider species (Araneae), new or rare to the Belgian fauna, found in the city of Antwerp.  Nieuwsbrief van de Belgische Arachnologische Vereniging, 20(2): 3"
"L567","567",2006,0,1,0,"ALDERWEIRELDT, M., 2006. Over spinnenbeten en hun gif: feiten en fictie. Proceedings van het Symposium ""Dodelijke insectensteken en spinnenbeten: feiten en fictie, Universiteit Antwerpen, Provinciebestuur Oost-Vlaanderen, Algemeen ziekenhuis Jan Palfijn, "
"L568","568",2007,1,0,0,"ALDERWEIRELDT, M., DE KONINCK, H., VAN KEER, J. & JANSSEN, M., 2007. Gonatium hilare Thorell, 1875 (Araneae, Linyphiidae), nieuw voor de Belgische fauna. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(3): 102-104.              "
"L569","569",2007,0,1,0,"BONTE, D., BOSSUYT, B. & LENS, L., 2007. Aerial dispersal plasticity under different wind velocities in a salt marsh wolf spider. Behavioral Ecology 18: 438-443.              "
"L570","570",2007,0,1,0,"BONTE, D. & LENS, L., 2007. Heritability of spider ballooning motivation under different wind velocities. Evolutionary Ecology Research 9: 817-827.              "
"L571","571",2007,0,1,0,"BONTE, D., VAN BELLE, S. & MAELFAIT, J.-P.,2007. Maternal-care and reproductive-state dependent mobility determine initial natal dispersal in a wolf spider. Animal Behaviour 74: 63-69.              "
"L572","572",2007,1,0,0,"BOSMANS, R. & KEKENBOSCH, R., 2007. Sauron rayi (Simon, 1881), het Duivelspinnetje, een nieuwe Midden-Europese spinnensoort voor het eerst in België waargenomen (Araneae: Linyphiidae: Erigoninae). Nieuwsbrief van de Belgische Arachnologische Vereniging, 2"
"L573","573",2007,1,0,0,"DEKONINCK, H., 2007. De spinnenfauna van de Hoge Venen en onmiddellijke omgeving: een overzicht. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(3): 105-113."
"L574","574",2007,0,1,0,"HENDRICKX, F., MAELFAIT, J.-P. & LENS, L., 2007. Effect of metal stress on life history divergence and quantitative genetic architecture in a wolf spider. Journal of volutionary Biology 21: 183-193.              "
"L575","575",2007,1,0,0,"DETHIER, M., 2007. Les invertébrés des carrières souterraines de craie du nord-est de la Belgique. Bulletin des Chercheurs de la Wallonie XLVI : 73-95.              "
"L576","576",2007,1,0,0,"DETHIER, M. & DEPASSE, J., 2007. La faune invertébrée des grottes de Neptune (anciennement Adugeoir) et du Pont d'Avignon (Province de Namur, Belgique). Bulletin des Chercheurs de la Wallonie XLVI : 97-108.              "
"L577","577",2007,1,0,0,"LAMBEETS, K., 2007. Verslag arachnologische excursie van 19 mei 2007: ""op zoek naar de Grindwolfspin (Arctosa cinerea)"" en vangsten van het hoogveengebied ""Plateau des tailles"" te Bihain. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(3): 1"
"L578","578",2007,0,0,1,"LAMBEETS, K., BOSMANS, R. & BONTE, D., 2007. Two exotic spider species (Araneae), Zoropsis spinimana (Zoropsidae) and Saitis barbipes (Salticidae), recently found in the inner city of Ghent (Belgium). Nieuwsbrief van de Belgische Arachnologische Verenigin"
"L579","579",2007,1,0,0,"LAMBEETS, K., LEWYLLE, I., BONTE, D. & MAELFAIT, J.P., 2007. The spider fauna (Araneae) from gravel banks along the Common Meuse: riparian assemblages and specias conservation. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(1): 16-30.        "
"L580","580",2007,1,0,0,"LAMBRECHTS, J. & JANSSEN, M., 2007. Een brug tussen Meerdaalbos en Mollendaalbos, hoe reageren de bosbewonende spinnen daarop? Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(3): 90-101.              "
"L581","581",2007,0,0,1,"LAMBRECHTS, J. & JANSSEN, M., 2007. Onderzoek naar de spinnenfauna van bosreservaten in Voeren (Limburg). Deel 1: Vrouwenbos en Konenbos. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(1): 1-15.              "
"L582","582",2007,1,0,0,"LAMBRECHTS, J. & JANSSEN, M., 2007. Bijzondere spinnen in Belgisch bosreservaat op boogscheut van Nederland. - Nieuwsbrief SPINED 23: 7-9.              "
"L583","583",2007,1,0,0,"LAMBRECHTS, J., JANSSEN, M. & ZWAENEPOEL, A., 2007. De spinnenfauna van het Vlaams natuurreservaat Zwinduinen en ""“polders (Knokke, West-Vlaanderen). Het is 5 voor 12 voor de duingraslandsoorten! Nieuwsbrief van de Belgische Arachnologische Vereniging, 22"
"L584","584",2007,1,0,0,"MAELFAIT, J.-P., DESENDER, K. & BAERT, L., 2007. Spider colonisation and source-sink effects in newly developed dunes and dikes along the river Ijzer estuary. Coastline reports 7: 41-52.              "
"L585","585",2007,1,0,0,"VAN KEER, K., 2007. Exotic spiders (Araneae): Verified reports from Belgium of imported species (1976-2006) and some notes on apparent neozoan invasive species. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(2): 45-54.              "
"L586","586",2007,1,0,0,"VAN KEER, K., VAN KEER, J., DE KONINCK, H. & VANUYTVEN, H., 2007. Another Mediterranean spider, Cheiracanthium mildei L. Koch, 1864 (Araneae: Miturgidae), new to Belgium. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(1): 61-64.              "
"L587","587",2008,0,0,0,"BONTE, D. & MAES, D., 2008. Trampling affects the distribution of specialized coastal dune arthropods. Basic and Applied Ecology, 9: 726-724.              "
"L588","588",2008,0,0,0,"BONTE, D., LANCKACKER, K., WIERSMA, E. & LENS, L., 2008. Web building flexibility of an orb-web spider in a heterogeneous agricultural landscape. Ecography, 31: 646-653.              "
"L589","589",2008,0,0,0,"BONTE, D., LUKAC, M. & LENS, L., 2008. Starvation affects two aerial dispersal decisions in Erigone-spiders in a different way. Basic and Applied Ecology, 9: 308-315.              "
"L590","590",2008,0,0,0,"BONTE, D., TRAVIS, J., SWERTVAEGER, I., DE CLERCQ, N. & LENS, L., 2008. Thermal conditions during juvenile development affect adult dispersal in a spider. Proceedings of the National Academy of Sciences of the United States of America, 105: 17000-17005.  "
"L591","591",2008,0,0,0,"DEKONINCK, H., 2008. De spinnen (Araneae) van het Frans Segersreservaat. Nieuwsbrief van de Belgische Arachnologische Vereniging, 23(1): 13-21."
"L592","592",2005,0,0,0,"DETHIER, M. &  WILLEMS, L.,  2005. Les invertébrés des carrières souterraines de craie de la Montagne Saint-Pierre (Province de Liège, Belgique). Note préliminaire. Notes fauniques de Gembloux, 57 : 17-27.              "
"L593","593",2008,0,0,0,"HENDRICKX, F., MAELFAIT, J.-P. & LENS, L., 2008. Effect of metal stress on life history divergence and quantitative genetic architecture in a wolf spider. Journal of Evolutionary Biology, 21: 183-193.              "
"L594","594",2008,0,0,0,"JANSSEN, M. &  CREVECOEUR, L., 2008. Haplodrassus cognatus (Westring, 1862) nieuw voor de Belgische spinnenfauna (ARANEAE, Gnaphosidae). Nieuwsbrief van de Belgische Arachnologische Vereniging, 23 (2): 57-61.              "
"L595","595",2008,0,0,0,"KEKENBOSCH, J., KEKENBOSCH, R. & BAERT, L., 2008. Araignées, une nécesité pour le bon développement de jeunes oisillons d'étourneaux (Sturnus vulgaris vulgaris Linnaeus). Nieuwsbrief van de Belgische Arachnologische Vereniging, 23(3): 114-115.            "
"L596","596",2008,0,0,0,"KEKENBOSCH, R., 2008. Captures d' Hasarius adansoni (Audoin, 1826) et de Thanatus vulgaris (Simon, 1870). Feuille de contact de la Société Arachnologique de Belgique, 23 (1): 26-27.              "
"L597","597",2008,0,0,1,"KEKENBOSCH, R., 2008. La faune aranéologique de la réserve de Nysdam à  La Hulpe. Feuille de contact de la Société Arachnologique de Belgique, 23 (2) : 62-78.              "
"L598","598",2008,0,0,0,"LAMBEETS K., 2008. Pelecopsis mengei (Simon, 1884) (Araneae, Linyphiidae), a new species for the Belgian fauna.  Nieuwsbrief van de Belgische Arachnologische Vereniging, 23(2): 79-83.              "
"L599","599",2006,0,0,0,"LAMBEETS K., BONTE D. VAN LOOY K. HENDRICKX F. & MAELFAIT J. P.,  2006. Synecology of spiders (Araneae) of gravel banks and environmental constraints along a lowland river system, the Common Meuse (Belgium, the Netherlands). In: Deltshev C. & Stoev P. (ed"
"L600","600",2008,0,0,0,"LAMBEETS, K., MAELFAIT, J.-P. & BONTE, D., 2008. Plasticity in flood-avoiding behaviour in two congeneric riparian wolf spiders. Animal Biology, 58: 389-400.              "
"L601","601",2008,0,0,0,"LAMBEETS, K., LEWYLLE, I., LAMBRECHTS, J. & GEEBELEN, J., 2008. De regio Zuidoost-Brabant: de spinnenfauna (Araneae) van het natuurreservaat Heibos te Kortenaken/Linter. Nieuwsbrief van de Belgische Arachnologische Vereniging, 23(2): 41-56.              "
"L602","602",2008,0,0,0,"LAMBEETS, K., VANDEGEHUCHTE, M.L., MAELFAIT, J.-P. & BONTE, D., 2008. Understanding shifts in assemblage structure of predatory arthropods on flooded river banks: a functional trait approach. Journal of Animal Ecology, 77: 1162-1174.              "
"L604","604",2008,0,0,0,"LAMBEETS, K., VANACKER, S., VAN LOOY, K., HENDRICKX, F., MAELFAIT, J.-P. & BONTE, D., 2008. Assemblages of invertebrate terrestrial predators (Araneae; Carabidae) on gravel banks along a lowland river system: a landscape ecological approach. Biodiversity "
"L605","605",2008,0,0,0,"LAMBRECHTS, J., 2008. De Tijgerspin al meer dan 10 jaar te gast in Vlaams-Brabant. Brakona jaarboek 2006-2007: 42-45.              "
"L606","606",2008,0,0,0,"LAMBRECHTS, J., GUELINCKX, R., COLLAERTS, P., VAN DER WIJDEN, B. & JACOBS, M., 2008. De kracht van natuurherstel in Het Vinne. Resultaten van 4 jaar intensieve faunamonitoring. Brakona jaarboek 2008: 6-35.              "
"L607","607",2008,0,0,0,"SPEYBROECK, J., BONTE, D., COURTENS, W., GHESKIERE, T., GROOTAERT, P., MAELFAIT, J.-P., PROVOOST, S., SABBE, K., STIENEN, E.W.M., VAN LANCKER, V., VAN LANDUYT, W., VINCX, M. & DEGRAER, S., 2008. The Belgian sandy beach ecosystem - a review. Marine Ecology"
"L608","608",2008,0,0,0,"VAN KEER, K., 2008. Korte berichten uit het veld (1): Scytodes tart de winter? Nieuwsbrief van de Belgische Arachnologische Vereniging, 23(3): 106-107.              "
"L609","609",2008,0,0,0,"VAN KEER, K., 2008. Korte berichten uit het veld (2): Pisaura mirabilis en de rups. Nieuwsbrief van de Belgische Arachnologische Vereniging, 23(3): 108-109.              "
"L610","610",2006,0,0,0,"VAN KEER, K. & VAN KEER, J., 2006. Verrassende spinnenrijkdom in Antwerpse binnenstad. Kapstok voor ecologisch beheer van stedelijk groen. Natuur. focus 5(1):17-21.              "
"L611","611",2008,0,0,1,"VAN KEER, K., VAN KEER, J., DE KONINCK, H. & VANUYTVEN, H., 2008. ""Loch Ness monster"" found: First verified record of Eresus sp. for Belgium since 1896. Nieuwsbrief van de Belgische Arachnologische Vereniging, 23(3): 110-113.              "
"L612","612",2009,0,0,1,"BAERT, L., 2009. Spinnen verzameld door Jean-Pierre Maelfait en Lut Van Nieuwenhuyse tijdens het Arabel-weekend in de Viroinstreek (14 en 15 juni 2008). Nieuwsbrief van de Belgische Arachnologische Vereniging, 24(1-3): 19-20.              "
"L613","613",2009,0,0,0,"BAERT, L., RANSY, M. & DETHIER, M., 2009. Les araignées ""cavernicoles"" de Belgique. Bulletin des Chercheurs de la Wallonie, XLVIII : 5-16.              "
"L614","614",2009,0,0,0,"BONTE, D., 2009. Eggsac parasitoid prevalence in relation to densities of two congeneric wolfspiders: a new perpective on intraspecific competition in spiders. Nieuwsbrief van de Belgische Arachnologische Vereniging, 24(1-3): 79-84.              "
"L615","615",2009,0,0,0,"BONTE, D., 2009. Inbreeding depresses short and long distance dispersal modes in three congeneric spiders. Journal of Evolutionary Biology, 22:1429-1424.              "
"L616","616",2009,0,0,0,"BONTE, D., SWERTVAEGER, I., DE CLERCQ, N. & LENS, L., 2009. Repeatability of dispersal behavior in a common dwarf spider: evidence for different mechanisms behind short and long distance dispersal. Ecological Entomology, 34: 271-276.              "
"L617","617",2009,0,0,0,"BOSMANS, R., 2009. Een herziene soortenlijst van de Belgische spinnen (Araneae). Nieuwsbrief van de Belgische arachnologische Vereniging, 24(1-3): 33-58.              "
"L618","618",2009,0,0,1,"CRISTOFOLI, S., MAHY, G.  &  KEKENBOSCH, R., 2009. Aperçu de l'aranéofaune du plateau de Saint-Hubert. Nieuwsbrief van de Belgische Arachnologische Vereniging, 24(1-3): 137-146."
"L619","619",2009,0,0,0,"CRISTOFOLI, S., MAHY, G., KEKENBOSCH, R. & LAMBEETS, K., 2009. Spider  communities as evaluation tools for wet heathland  restoration. Ecological Indicators, XXX: XXX-XXX.            "
"L620","620",2009,0,0,0,"DE BAKKER, D., DE VOS, B., DE BRUYN,L.,DESENDER"" , K.  & MAELFAIT"" , J.-P., 2009. In Flanders forests: final results of a large spider survey. Nieuwsbrief van de Belgische Arachnologische Vereniging, 24(1-3): 167-198.              "
"L621","621",2009,0,0,1,"DEKONINCK, H., 2009. De arachnofauna van het natuurgebied Buitengoor-Meergoor te Mol. Nieuwsbrief van de Belgische Arachnologische Vereniging, 24(1-3): 89-98."
"L622","622",2009,0,0,0,"DEKONINCK, H., 2009. Enoplognatha oelandica (Thorell,1875), een nieuwe spinnensoort voor Nederland. Nieuwsbrief SPINED, 26: 3-4."
"L623","623",2009,0,0,0,"ERALY, D., HENDRICKX, F. & LENS, L., 2009. Condition-dependent  mate choice and its implications for population  differentiation in the wolf spider Pirata piraticus.  Behavioral Ecology :1-8.           "
"L624","624",2009,0,0,1,"JOCQUE, R., 2009. Sleepnetbemonstering van spinnen (Araneae) in Calluna-vegetatie op de Kalmthoutse Heide, een jaarcyclus. Nieuwsbrief van de Belgische Arachnologische Vereniging, 24(1-3):107-118.              "
"L625","625",2009,0,0,1,"KEKENBOSCH, R., 2009. Contribution à  la connaissance de l'aranéofaune du Parc Naturel Viroin-Hermeton. Première partie : la carrière de Flimoye à  Olloy-sur-Viroin (Viroinval). Nieuwsbrief van de Belgische Arachnologische Vereniging, 24(1-3): 119-136.   "
"L626","626",2009,0,0,0,"LAMBEETS, K., 2009. Voorkomen, ecologie en fenologie van de Grindwolfspin [Arctosa cinerea (Fabricius, 1777), Lycosidae], langsheen de Grensmaas. Nieuwsbrief van de Belgische Arachnologische Vereniging, 24(1-3): 21-32.              "
"L627","627",2009,0,0,0,"LAMBEETS , K., 2009. Nieuwe spinnensoort voor België: Parazygiella montana (C.L. Koch, 1834), de Bergsectorspin. Natuur.Focus, 8(4): .              "
"L628","628",2009,0,0,0,"LAMBEETS, K., 2009. Een imposante jager van grindoevers langsheen de Grensmaas: de Grindwolfspin, Arctosa cinerea (Fabricius, 1777). Natuur.Focus, 8(4): 150-151.              "
