"ID","FN","FA","SA + SYN","SZ + SYN","SNL","FSC","SC","FC","VL","RL","RL-C (E)","RL-C (NL)","RL-C (ci)","HAB (NL)","HAB (E)","SZ","PRESENT"
47,14,"GNAPHOSIDAE","Drassodes lapidosus (WALCKENAER, 1802)","Drassodes lapidosus",,"GNADRLAPI","DRLAPI","GNA","FL",,"NT","NB",6,,"-","Drassodes lapidosus",1
48,14,"GNAPHOSIDAE","Drassodes pubescens (THORELL, 1856)","Drassodes pubescens","Harige muisspin","GNADRPUBE","DRPUBE","GNA","FL","RL","EN","IG",2,"Gsdp","Godt","Drassodes pubescens",1
49,14,"GNAPHOSIDAE","Gnaphosa leporina (L. KOCH, 1866)","Gnaphosa leporina","Heiderichelkaak","GNAGNLEPO","GNLEPO","GNA","FL","RL","EN","IG",2,"Hn","Hw","Gnaphosa leporina",1
50,14,"GNAPHOSIDAE","Gnaphosa lucifuga (WALCKENAER, 1802)","Gnaphosa lucifuga",,"GNAGNLUCI","GNLUCI","GNA","FL","RL","CR","KR",1,"Gsdo","Godb","Gnaphosa lucifuga",1
51,14,"GNAPHOSIDAE","Gnaphosa lugubris (C.L. KOCH, 1839)","Gnaphosa lugubris",,"GNAGNLUGU","GNLUGU","GNA",,,"NT","NB",6,,"-","Gnaphosa lugubris",1
52,14,"GNAPHOSIDAE","Gnaphosa nigerrima L. KOCH, 1877","Gnaphosa nigerrima","Moerasrichelkaak","GNAGNNIGE","GNNIGE","GNA","FL","RL","CR","KR",1,"Hnh","Hws","Gnaphosa nigerrima",1
53,14,"GNAPHOSIDAE","Gnaphosa opaca HERMAN, 1879","Gnaphosa opaca","Kleine richelkaak","GNAGNOPAC","GNOPAC","GNA","FL","RL","RG","GB",5,"N","N","Gnaphosa opaca",1
54,14,"GNAPHOSIDAE","Haplodrassus dalmatensis (L. KOCH, 1866)","Haplodrassus dalmatensis","Gestreepte muisspin","GNAHADALM","HADALM","GNA","FL","RL","EN","IG",2,"Gsdp","Godt","Haplodrassus dalmatensis",1
55,14,"GNAPHOSIDAE","Haplodrassus kulczynskii LOHMANDER, 1942","Haplodrassus kulczynskii",,"GNAHAKULC","HAKULC","GNA",,,"NT","NB",6,,"-","Haplodrassus kulczynskii",1
56,14,"GNAPHOSIDAE","Haplodrassus moderatus (KULCZYNSKI, 1897)","Haplodrassus moderatus",,"GNAHAMODE","HAMODE","GNA",,,"NT","NB",6,,"-","Haplodrassus moderatus",1
696,14,"GNAPHOSIDAE","Haplodrassus species","Haplodrassus species",,"GNAHASECU","HASECU","GNA","FL","RL","NS","NS",7,,,"Haplodrassus species",1
57,14,"GNAPHOSIDAE","Haplodrassus signifer (C.L. KOCH, 1839)","Haplodrassus signifer",,"GNAHASIGN","HASIGN","GNA","FL",,"NT","NB",6,,"-","Haplodrassus signifer",1
58,14,"GNAPHOSIDAE","Haplodrassus silvestris (BLACKWALL,1833)","Haplodrassus silvestris","Bosmuisspin","GNAHASILV","HASILV","GNA","FL","RL","EN","IG",2,"Bldd","Fddd","Haplodrassus silvestris",1
59,14,"GNAPHOSIDAE","Haplodrassus umbratilis (L. KOCH, 1866)","Haplodrassus umbratilis","Zandmuisspin","GNAHAUMBR","HAUMBR","GNA","FL","RL","CR","KR",1,"Gsdps","Godts","Haplodrassus umbratilis",1
60,14,"GNAPHOSIDAE","Micaria dives (LUCAS,1846) (Micariolepis d. (LUCAS))","Micaria dives (Micariolepis d.)","Prachtmierspin","GNAMIDIVE","MIDIVE","GNA","FL","RL","CR","KR",1,"Gsdpm","Godta","Micaria dives",1
61,14,"GNAPHOSIDAE","Micaria formicaria (SUNDEVALL,1832)","Micaria formicaria",,"GNAMIFORM","MIFORM","GNA",,,"NT","NB",6,,"-","Micaria formicaria",1
62,14,"GNAPHOSIDAE","Micaria fulgens (WALCKENAER, 1802)","Micaria fulgens","Rode mierspin","GNAMIFULG","MIFULG","GNA","FL","RL","EN","IG",2,"Gsdpm","Godta","Micaria fulgens",1
63,14,"GNAPHOSIDAE","Micaria guttulata (C.L. KOCH, 1839)","Micaria guttulata",,"GNAMIGUTT","MIGUTT","GNA",,,"NT","NB",6,,"-","Micaria guttulata",1
64,14,"GNAPHOSIDAE","Micaria pulicaria (SUNDEVALL, 1831)","Micaria pulicaria",,"GNAMIPULI","MIPULI","GNA","FL",,"NT","NB",6,,"-","Micaria pulicaria",1
65,14,"GNAPHOSIDAE","Micaria romana L. KOCH, 1866 (=M. scintillans, O.P.-CAMBRIDGE,….)","Micaria romana (=M. scintillans)","Zuidelijke mierspin","GNAMIROMA","MIROMA","GNA","FL","RL","RG","GB",5,"N","N","Micaria romana",1
66,14,"GNAPHOSIDAE","Micaria silesiaca L. KOCH, 1875","Micaria silesiaca","Zandmierspin","GNAMISILE","MISILE","GNA","FL","RL","RG","GB",5,"N","N","Micaria silesiaca",1
67,14,"GNAPHOSIDAE","Micaria subopaca WESTRING, 1861","Micaria subopaca","Boomstammierspin","GNAMISUBO","MISUBO","GNA","FL",,"NT","NB",6,,"-","Micaria subopaca",1
68,14,"GNAPHOSIDAE","Phaeocedus braccatus (L. KOCH, 1866)","Phaeocedus braccatus","Zesvlekmuisspin","GNAPHBRAC","PHBRAC","GNA","FL","RL","EN","IG",2,"Hdo","Hdb","Phaeocedus braccatus",1
69,14,"GNAPHOSIDAE","Poecilochroa conspicua (L. KOCH, 1867)","Poecilochroa conspicua","Viervlekmuisspin","GNAPOCONS","POCONS","GNA","FL","RL","RG","GB",5,"N","N","Poecilochroa conspicua",1
70,14,"GNAPHOSIDAE","Poecilochroa variana (C.L. KOCH, 1839)","Poecilochroa variana",,"GNAPOVARI","POVARI","GNA",,,"NT","NB",6,,"-","Poecilochroa variana",1
71,14,"GNAPHOSIDAE","Scotophaeus blackwalli (THORELL, 1873)","Scotophaeus blackwalli",,"GNASCBLAC","SCBLAC","GNA","FL",,"NT","NB",6,,"-","Scotophaeus blackwalli",1
72,14,"GNAPHOSIDAE","Scotophaeus scutulatus (L. KOCH, 1866)","Scotophaeus scutulatus",,"GNASCSCUT","SCSCUT","GNA","FL",,"NT","NB",6,,"-","Scotophaeus scutulatus",1
74,14,"GNAPHOSIDAE","Zelotes aeneus (SIMON, 1878)","Zelotes aeneus","Rotskampoot","GNAZEAENE","ZEAENE","GNA","FL","RL","RG","GB",5,"N","N","Zelotes aeneus",1
75,14,"GNAPHOSIDAE","Zelotes apricorum (L. KOCH, 1876)","Zelotes apricorum","Graskampoot","GNAZEAPRI","ZEAPRI","GNA","FL","RL","IK","OG",8,"Y","Y","Zelotes apricorum",1
76,14,"GNAPHOSIDAE","Zelotes electus (C.L. KOCH, 1839)","Zelotes electus","Duinkampoot","GNAZEELEC","ZEELEC","GNA","FL","RL","VU","KW",3,"Gsdp","Godt","Zelotes electus",1
77,14,"GNAPHOSIDAE","Zelotes erebeus (THORELL, 1871)","Zelotes erebeus",,"GNAZEEREB","ZEEREB","GNA",,,"NT","NB",6,,"-","Zelotes erebeus",1
78,14,"GNAPHOSIDAE","Zelotes latreillei (SIMON, 1878)","Zelotes latreillei",,"GNAZELATR","ZELATR","GNA","FL",,"NT","NB",6,,"-","Zelotes latreillei",1
79,14,"GNAPHOSIDAE","Zelotes longipes (L. KOCH, 1866) (=Z. serotinus (L. KOCH))","Zelotes longipes (=Z. serotinus)","Stekelkampoot","GNAZELONG","ZELONG","GNA","FL","RL","VU","KW",3,"Gsdp","Godt","Zelotes longipes",1
80,14,"GNAPHOSIDAE","Zelotes lutetianus (L. KOCH, 1866) (=Drassyllus l.)","Zelotes lutetianus (=Drassyllus l.)","Moeraskampoot","GNAZELUTE","ZELUTE","GNA","FL","RL","EN","IG",2,"Gsnp","Gowt","Zelotes lutetianus",1
81,14,"GNAPHOSIDAE","Zelotes pedestris (C.L. KOCH,1839) (=Trachyzelotes p.)","Zelotes pedestris (C.L. KOCH,1839) (=Trachyzelotes p.)","Stekelkaakkampoot","GNAZEPEDE","ZEPEDE","GNA","FL","RL","EN","IG",2,"Gsdp","Godt","Zelotes pedestris",1
82,14,"GNAPHOSIDAE","Zelotes petrensis (C.L. KOCH, 1839)","Zelotes petrensis","Steppekampoot","GNAZEPETR","ZEPETR","GNA","FL","RL","VU","KW",3,"Gsdp","Godt","Zelotes petrensis",1
83,14,"GNAPHOSIDAE","Zelotes praeficus (L. KOCH, 1866) (=Drassyllus p.)","Zelotes praeficus (=Drassyllus p.)","Zonnekampoot","GNAZEPRAE","ZEPRAE","GNA","FL","RL","CR","KR",1,"Hdo","Hdb","Zelotes praeficus",1
84,14,"GNAPHOSIDAE","Zelotes pseudoclivicolus GRIMM, 1982","Zelotes pseudoclivicolus",,"GNAZEPSEU","ZEPSEU","GNA",,,"NT","NB",6,,"-","Zelotes pseudoclivicolus",1
85,14,"GNAPHOSIDAE","Zelotes pumilus (C.L. KOCH, 1839) (=Drassyllus p.)","Zelotes pumilus (=Drassyllus p.)",,"GNAZEPUMI","ZEPUMI","GNA",,,"NT","NB",6,,"-","Zelotes pumilus",1
86,14,"GNAPHOSIDAE","Zelotes pusillus (C.L. KOCH, 1833) (=Drassyllus p.)","Zelotes pusillus (Drassyllus p.)",,"GNAZEPUSI","ZEPUSI","GNA","FL",,"NT","NB",6,,"-","Zelotes pusillus",1
87,14,"GNAPHOSIDAE","Zelotes subterraneus (C.L. KOCH, 1833)","Zelotes subterraneus",,"GNAZESUBT","ZESUBT","GNA","FL",,"NT","NB",6,,"-","Zelotes subterraneus",1
73,14,"GNAPHOSIDAE","Zelote villicus (THORELL, 1875) (=Drassyllus v.)","Zelote villicus (=Drassyllus v.)",,"GNAZEVILL","ZEVILL","GNA",,,"NT","NB",6,,"-","Zelote villicus",1
307,28,"HAHNIIDAE","Antistea elegans (BLACKWALL, 1841)","Antistea elegans",,"HAHANELEG","ANELEG","HAH","FL",,"NT","NB",6,,"-","Antistea elegans",1
308,28,"HAHNIIDAE","Hahnia candida SIMON, 1875","Hahnia candida","Klein kamstaartje","HAHHACAND","HACAND","HAH","FL","RL","RG","GB",5,"N","N","Hahnia candida",1
309,28,"HAHNIIDAE","Hahnia helveola SIMON, 1875","Hahnia helveola","Boskamstaartje","HAHHAHELV","HAHELV","HAH","FL","RL","VU","KW",3,"Bldd","Fddd","Hahnia helveola",1
310,28,"HAHNIIDAE","Hahnia montana (BLACKWALL, 1841)","Hahnia montana",,"HAHHAMONT","HAMONT","HAH","FL",,"NT","NB",6,,"-","Hahnia montana",1
311,28,"HAHNIIDAE","Hahnia nava (BLACKWALL, 1841)","Hahnia nava","Heidekamstaartje","HAHHANAVA","HANAVA","HAH","FL","RL","EN","IG",2,"Gsdv","Godr","Hahnia nava",1
312,28,"HAHNIIDAE","Hahnia ononidum SIMON, 1875","Hahnia ononidum",,"HAHHAONON","HAONON","HAH",,,"NT","NB",6,,"-","Hahnia ononidum",1
313,28,"HAHNIIDAE","Hahnia pusilla C.L. KOCH, 1841","Hahnia pusilla","Kleinst kamstaartje","HAHHAPUSI","HAPUSI","HAH","FL","RL","IN","OG",4,"X","X","Hahnia pusilla",1
692,28,"HAHNIIDAE","Tuberta maerens (O.P.-CAMBRIDGE, 1863)","Tuberta maerens",,"HAHTUMAER","TUMAER","HAH","FL","RL","NS","NS",7,"Bldo","Fddo","Tuberta maerens",1
572,38,"LINYPHIINAE","Agyneta cauta (O.P.-CAMBRIDGE, 1902)","Agyneta cauta","Gezadeld dikpalpje","LINAGCAUT","AGCAUT","LIN","FL","RL","EN","IG",2,"Blno","Fdwo","Agyneta cauta",1
573,38,"LINYPHIINAE","Agyneta conigera (O.P.-CAMBRIDGE, 1863)","Agyneta conigera",,"LINAGCONI","AGCONI","LIN","FL",,"NT","NB",6,,"-","Agyneta conigera",1
574,38,"LINYPHIINAE","Agyneta decora (O.P.-CAMBRIDGE, 1870)","Agyneta decora",,"LINAGDECO","AGDECO","LIN","FL",,"NT","NB",6,,"-","Agyneta decora",1
575,38,"LINYPHIINAE","Agyneta ramosa JACKSON, 1912","Agyneta ramosa",,"LINAGRAMO","AGRAMO","LIN","FL",,"NT","NB",6,,"-","Agyneta ramosa",1
576,38,"LINYPHIINAE","Agyneta subtilis (O.P.-CAMBRIDGE, 1863)","Agyneta subtilis",,"LINAGSUBT","AGSUBT","LIN","FL",,"NT","NB",6,,"-","Agyneta subtilis",1
577,38,"LINYPHIINAE","Allomengea scopigera (GRUBE, 1859)","Allomengea scopigera","Alert stekelpalpje","LINALSCOP","ALSCOP","LIN","FL","RL","CR","KR",1,"Szb","Sa","Allomengea scopigera",1
578,38,"LINYPHIINAE","Allomengea vidua (L. KOCH, 1879)","Allomengea vidua","Klein stekelpalpje","LINALVIDU","ALVIDU","LIN","FL","RL","VU","KW",3,"Gsnv","Gowr","Allomengea vidua",1
579,38,"LINYPHIINAE","Aphileta misera (O.P.-CAMBRIDGE, 1882)","Aphileta misera","Veenmosspinnetje","LINAPMISE","APMISE","LIN","FL","RL","EN","IG",2,"Hnh","Hws","Aphileta misera",1
580,38,"LINYPHIINAE","Asthenargus paganus (SIMON, 1884)","Asthenargus paganus","Bleek haakpalpje","LINASPAGA","ASPAGA","LIN","FL","RL","IN","OG",4,"X","X","Asthenargus paganus",1
581,38,"LINYPHIINAE","Bathyphantes approximatus (O.P.-CAMBRIDGE, 1871)","Bathyphantes approximatus",,"LINBAAPPR","BAAPPR","LIN","FL",,"NT","NB",6,,"-","Bathyphantes approximatus",1
582,38,"LINYPHIINAE","Bathyphantes eumenis (L. KOCH, 1879)","Bathyphantes eumenis",,"LINBAEUME","BAEUME","LIN",,,"NT","NB",6,,"-","Bathyphantes eumenis",1
583,38,"LINYPHIINAE","Bathyphantes gracilis (BLACKWALL, 1841)","Bathyphantes gracilis",,"LINBAGRAC","BAGRAC","LIN","FL",,"NT","NB",6,,"-","Bathyphantes gracilis",1
584,38,"LINYPHIINAE","Bathyphantes nigrinus (WESTRING, 1851)","Bathyphantes nigrinus",,"LINBANIGR","BANIGR","LIN","FL",,"NT","NB",6,,"-","Bathyphantes nigrinus",1
585,38,"LINYPHIINAE","Bathyphantes parvulus (WESTRING, 1851)","Bathyphantes parvulus",,"LINBAPARV","BAPARV","LIN","FL",,"NT","NB",6,,"-","Bathyphantes parvulus",1
586,38,"LINYPHIINAE","Bathyphantes setiger F.O.P.-CAMBRIDGE, 1894","Bathyphantes setiger","Harig wevertje","LINBASETI","BASETI","LIN","FL","RL","EN","IG",2,"Hnh","Hws","Bathyphantes setiger",1
587,38,"LINYPHIINAE","Bathyphantes vittiger SIMON, 1884","Bathyphantes vittiger",,"LINBAVITT","BAVITT","LIN",,,"NT","NB",6,,"-","Bathyphantes vittiger",1
588,38,"LINYPHIINAE","Bolyphantes alticeps (SUNDEVALL, 1832)","Bolyphantes alticeps",,"LINBOALTI","BOALTI","LIN",,,"NT","NB",6,,"-","Bolyphantes alticeps",1
589,38,"LINYPHIINAE","Bolyphantes crucifer (MENGE, 1866)","Bolyphantes crucifer",,"LINBOCRUC","BOCRUC","LIN",,,"NT","NB",6,,"-","Bolyphantes crucifer",1
590,38,"LINYPHIINAE","Bolyphantes luteolus (BLACKWALL, 1833)","Bolyphantes luteolus","Gevlekt voorkopje","LINBOLUTE","BOLUTE","LIN","FL","RL","RG","GB",5,"Z","S","Bolyphantes luteolus",1
591,38,"LINYPHIINAE","Carorita paludosa DUFFEY, 1971","Carorita paludosa","Zompwevertje","LINCAPALU","CAPALU","LIN","FL","RL","EN","IG",2,"Mrv","Mrr","Carorita paludosa",1
709,38,"LINYPHIINAE","Caviphantes saxetorum","Caviphantes saxetorum","","LINCASAXE","CASAXE","LIN","","","","",8,"","","Caviphantes saxetorum",
594,38,"LINYPHIINAE","Centromerus aequalis (WESTRING, 1851)","Centromerus aequalis",,"LINCEAEQU","CEAEQU","LIN","FL",,"NT","NB",6,,"-","Centromerus aequalis",1
595,38,"LINYPHIINAE","Centromerus arcanus (O.P.-CAMBRIDGE, 1873)","Centromerus arcanus",,"LINCEARCA","CEARCA","LIN",,,"NT","NB",6,,"-","Centromerus arcanus",1
592,38,"LINYPHIINAE","Centromerita bicolor (BLACKWALL, 1833)","Centromerita bicolor",,"LINCEBICO","CEBICO","LIN","FL",,"NT","NB",6,,"-","Centromerita bicolor",1
596,38,"LINYPHIINAE","Centromerus capucinus (SIMON, 1884)","Centromerus capucinus","Kampalpje","LINCECAPU","CECAPU","LIN","FL","RL","RG","GB",5,"N","N","Centromerus capucinus",1
593,38,"LINYPHIINAE","Centromerita concinna (THORELL, 1875)","Centromerita concinna",,"LINCECONC","CECONC","LIN","FL",,"NT","NB",6,,"-","Centromerita concinna",1
597,38,"LINYPHIINAE","Centromerus dilutus (O.P.-CAMBRIDGE, 1875)","Centromerus dilutus",,"LINCEDILU","CEDILU","LIN","FL",,"NT","NB",6,,"-","Centromerus dilutus",1
598,38,"LINYPHIINAE","Centromerus incilium (L. KOCH, 1881)","Centromerus incilium",,"LINCEINCI","CEINCI","LIN",,,"NT","NB",6,,"-","Centromerus incilium",1
599,38,"LINYPHIINAE","Centromerus incultus FALCONER, 1915","Centromerus incultus","Moeras-tongpalpje","LINCEINCU","CEINCU","LIN","FL","RL","EN","IG",2,"Hn","Hw","Centromerus incultus",1
600,38,"LINYPHIINAE","Centromerus leruthi FAGE, 1933","Centromerus leruthi","Leruths tandpalpje","LINCELERU","CELERU","LIN","FL","RL","RG","GB",5,"N","N","Centromerus leruthi",1
601,38,"LINYPHIINAE","Centromerus levitarsus (SIMON, 1884)","Centromerus levitarsus","Veen-tandpalpje","LINCELEVI","CELEVI","LIN","FL","RL","CR","KR",1,"Ms","Mo","Centromerus levitarsus",1
602,38,"LINYPHIINAE","Centromerus pabulator (O.P.-CAMBRIDGE, 1875)","Centromerus pabulator","Kegelpalpje","LINCEPABU","CEPABU","LIN","FL","RL","RG","GB",5,"W","W","Centromerus pabulator",1
603,38,"LINYPHIINAE","Centromerus persimilis (O.P.-CAMBRIDGE, 1912)","Centromerus persimilis","Drietongetje","LINCEPERS","CEPERS","LIN","FL","RL","IN","OG",4,"X","X","Centromerus persimilis",1
604,38,"LINYPHIINAE","Centromerus prudens (O.P.-CAMBRIDGE, 1873)","Centromerus prudens",,"LINCEPRUD","CEPRUD","LIN","FL",,"NT","NB",6,,"-","Centromerus prudens",1
605,38,"LINYPHIINAE","Centromerus serratus (O.P.-CAMBRIDGE, 1875)","Centromerus serratus",,"LINCESERR","CESERR","LIN","FL","RL","RG","GB",5,"N","N","Centromerus serratus",1
606,38,"LINYPHIINAE","Centromerus sylvaticus (BLACKWALL, 1841)","Centromerus sylvaticus",,"LINCESYLV","CESYLV","LIN","FL",,"NT","NB",6,,"-","Centromerus sylvaticus",1
607,38,"LINYPHIINAE","Diplostyla concolor (WIDER, 1834)","Diplostyla concolor",,"LINDICONC","DICONC","LIN","FL",,"NT","NB",6,,"-","Diplostyla concolor",1
608,38,"LINYPHIINAE","Donacochara speciosa (THORELL, 1875)","Donacochara speciosa","Bleek langpalpje","LINDOSPEC","DOSPEC","LIN","FL","RL","VU","KW",3,"Gsnv","Gowr","Donacochara speciosa",1
609,38,"LINYPHIINAE","Drapetisca socialis (SUNDEVALL, 1832)","Drapetisca socialis",,"LINDRSOCI","DRSOCI","LIN","FL",,"NT","NB",6,,"-","Drapetisca socialis",1
610,38,"LINYPHIINAE","Drepanotylus uncatus (O.P.-CAMBRIDGE, 1873)","Drepanotylus uncatus","Haakhangmatspin","LINDRUNCA","DRUNCA","LIN","FL","RL","EN","IG",2,"Ms","Mo","Drepanotylus uncatus",1
611,38,"LINYPHIINAE","Floronia bucculenta (CLERCK, 1757)","Floronia bucculenta",,"LINFLBUCC","FLBUCC","LIN","FL",,"NT","NB",6,,"-","Floronia bucculenta",1
612,38,"LINYPHIINAE","Frontinellina frutetorum (C.L. KOCH, 1834)","Frontinellina frutetorum","Dubbelhangmatspin","LINFRFRUT","FRFRUT","LIN","FL","RL","RG","GB",5,"W","W","Frontinellina frutetorum",1
613,38,"LINYPHIINAE","Halorates distinctus (SIMON, 1879)","Halorates distinctus","Stomphoekpalpje","LINHADIST","HADIST","LIN","FL","RL","EN","IG",2,"Gsnv","Gowr","Halorates distinctus",1
614,38,"LINYPHIINAE","Haloratus reprobus (O.P.-CAMBRIDGE, 1879)","Haloratus reprobus","Slikkespinnetje","LINHAREPR","HAREPR","LIN","FL","RL","CR","KR",1,"Szb","Sa","Haloratus reprobus",1
615,38,"LINYPHIINAE","Helophora insignis (BLACKWALL, 1841)","Helophora insignis",,"LINHEINSI","HEINSI","LIN","FL",,"NT","NB",6,,"-","Helophora insignis",1
616,38,"LINYPHIINAE","Hilaira excisa (O.P.-CAMBRIDGE, 1870)","Hilaira excisa","Knobbelrugje","LINHIEXCI","HIEXCI","LIN","FL","RL","IN","OG",4,"X","X","Hilaira excisa",1
617,38,"LINYPHIINAE","Kaestneria dorsalis (WIDER, 1834)","Kaestneria dorsalis","Korttong-wevertje","LINKADORS","KADORS","LIN","FL","RL","VU","KW",3,"Gsdd","Godd","Kaestneria dorsalis",1
618,38,"LINYPHIINAE","Kaestneria pullata (O.P.-CAMBRIDGE, 1863)","Kaestneria pullata",,"LINKAPULL","KAPULL","LIN","FL",,"NT","NB",6,,"-","Kaestneria pullata",1
619,38,"LINYPHIINAE","Labulla thoracica (WIDER, 1834)","Labulla thoracica","Schaduwhangmatspin","LINLATHOR","LATHOR","LIN","FL","RL","IN","OG",4,"X","X","Labulla thoracica",1
620,38,"LINYPHIINAE","Lepthyphantes alacris (BLACKWALL, 1853)","Lepthyphantes alacris",,"LINLEALAC","LEALAC","LIN",,,"NT","NB",6,,"-","Lepthyphantes alacris",1
621,38,"LINYPHIINAE","Lepthyphantes angulatus (O.P.-CAMBRIDGE, 1881)","Lepthyphantes angulatus",,"LINLEANGA","LEANGA","LIN",,,"NT","NB",6,,"-","Lepthyphantes angulatus",1
622,38,"LINYPHIINAE","Lepthyphantes angulipalpis (WESTRING, 1851)","Lepthyphantes angulipalpis",,"LINLEANGI","LEANGI","LIN",,,"NT","NB",6,,"-","Lepthyphantes angulipalpis",1
623,38,"LINYPHIINAE","Lepthyphantes cristatus (MENGE, 1866)","Lepthyphantes cristatus",,"LINLECRIS","LECRIS","LIN","FL",,"NT","NB",6,,"-","Lepthyphantes cristatus",1
624,38,"LINYPHIINAE","Lepthyphantes ericaeus (BLACKWALL, 1853)","Lepthyphantes ericaeus",,"LINLEERIC","LEERIC","LIN","FL",,"NT","NB",6,,"-","Lepthyphantes ericaeus",1
625,38,"LINYPHIINAE","Lepthyphantes flavipes (BLACKWALL, 1854)","Lepthyphantes flavipes",,"LINLEFLAV","LEFLAV","LIN","FL",,"NT","NB",6,,"-","Lepthyphantes flavipes",1
640,38,"LINYPHIINAE","Leptothrix hardyi (BLACKWALL, 1850)","Leptothrix hardyi","Pruikspinnetje","LINLEHARD","LEHARD","LIN","FL","RL","EN","IG",2,"Gsnd","Gowd","Leptothrix hardyi",1
626,38,"LINYPHIINAE","Lepthyphantes insignis O.P.-CAMBRIDGE, 1913","Lepthyphantes insignis",,"LINLEINSI","LEINSI","LIN","FL",,"NT","NB",6,,"-","Lepthyphantes insignis",1
627,38,"LINYPHIINAE","Lepthyphantes leprosus (OHLERT, 1865)","Lepthyphantes leprosus",,"LINLELEPR","LELEPR","LIN","FL",,"NT","NB",6,,"-","Lepthyphantes leprosus",1
628,38,"LINYPHIINAE","Lepthyphantes lepthyphantiformis (STRAND, 1907)","Lepthyphantes lepthyphantiformis","Bleek bodemwevertje","LINLELEPT","LELEPT","LIN","FL","RL","RG","GB",5,"W","W","Lepthyphantes lepthyphantiformis",1
629,38,"LINYPHIINAE","Lepthyphantes mengei KULCZYNSKI, 1887","Lepthyphantes mengei",,"LINLEMENG","LEMENG","LIN","FL",,"NT","NB",6,,"-","Lepthyphantes mengei",1
630,38,"LINYPHIINAE","Lepthyphantes minutus (BLACKWALL, 1833)","Lepthyphantes minutus",,"LINLEMINU","LEMINU","LIN","FL",,"NT","NB",6,,"-","Lepthyphantes minutus",1
631,38,"LINYPHIINAE","Lepthyphantes mughi (FICKERT, 1875)","Lepthyphantes mughi","Noords bodemwevertje","LINLEMUGH","LEMUGH","LIN","FL","RL","IK","OG",8,"Y","Y","Lepthyphantes mughi",1
632,38,"LINYPHIINAE","Lepthyphantes nebulosus (SUNDEVALL, 1830)","Lepthyphantes nebulosus",,"LINLENEBU","LENEBU","LIN","FL",,"NT","NB",6,,"-","Lepthyphantes nebulosus",1
633,38,"LINYPHIINAE","Lepthyphantes obscurus (BLACKWALL, 1841)","Lepthyphantes obscurus",,"LINLEOBSC","LEOBSC","LIN","FL",,"NT","NB",6,,"-","Lepthyphantes obscurus",1
634,38,"LINYPHIINAE","Lepthyphantes pallidus (O.P.-CAMBRIDGE, 1871)","Lepthyphantes pallidus",,"LINLEPALL","LEPALL","LIN","FL",,"NT","NB",6,,"-","Lepthyphantes pallidus",1
639,38,"LINYPHIINAE","Leptorhoptrum robustum (WESTRING, 1851)","Leptorhoptrum robustum","Donker langpalpje","LINLEROBU","LEROBU","LIN","FL","RL","VU","KW",3,"Oo","Rb","Leptorhoptrum robustum",1
635,38,"LINYPHIINAE","Lepthyphantes simoni CHYZER & KULCZYNSKI, 1894","Lepthyphantes simoni",,"LINLESIMO","LESIMO","LIN",,,"NT","NB",6,,"-","Lepthyphantes simoni",1
636,38,"LINYPHIINAE","Lepthyphantes tenebricola (WIDER, 1834)","Lepthyphantes tenebricola",,"LINLETENE","LETENE","LIN","FL",,"NT","NB",6,,"-","Lepthyphantes tenebricola",1
637,38,"LINYPHIINAE","Lepthyphantes tenuis (BLACKWALL, 1852)","Lepthyphantes tenuis",,"LINLETENU","LETENU","LIN","FL",,"NT","NB",6,,"-","Lepthyphantes tenuis",1
638,38,"LINYPHIINAE","Lepthyphantes zimmermanni BERTKAU, 1890","Lepthyphantes zimmermanni",,"LINLEZIMM","LEZIMM","LIN","FL",,"NT","NB",6,,"-","Lepthyphantes zimmermanni",1
641,38,"LINYPHIINAE","Linyphia hortensis SUNDEVALL, 1829","Linyphia hortensis",,"LINLIHORT","LIHORT","LIN","FL",,"NT","NB",6,,"-","Linyphia hortensis",1
642,38,"LINYPHIINAE","Linyphia tenuipalpis SIMON, 1884","Linyphia tenuipalpis","Heide-wevertje","LINLITENU","LITENU","LIN","FL","RL","CR","KR",1,"Hd","Hd","Linyphia tenuipalpis",1
643,38,"LINYPHIINAE","Linyphia triangularis (CLERCK, 1757)","Linyphia triangularis",,"LINLITRIA","LITRIA","LIN","FL",,"NT","NB",6,,"-","Linyphia triangularis",1
644,38,"LINYPHIINAE","Macrargus carpenteri (O.P.-CAMBRIDGE, 1894)","Macrargus carpenteri","Dennestrooiselspin","LINMACARP","MACARP","LIN","FL","RL","RG","GB",5,"Z","S","Macrargus carpenteri",1
646,38,"LINYPHIINAE","Maro lehtineni SAARISTO, 1971","Maro lehtineni",,"LINMALEHT","MALEHT","LIN",,,"NT","NB",6,,"-","Maro lehtineni",1
647,38,"LINYPHIINAE","Maro lepidus CASEMIR, 1963","Maro lepidus",,"LINMALEPI","MALEPI","LIN",,,"NT","NB",6,,"-","Maro lepidus",1
648,38,"LINYPHIINAE","Maro minutus O.P.-CAMBRIDGE, 1906","Maro minutus","Kleinste dwergspin","LINMAMINU","MAMINU","LIN","FL","RL","IK","OG",8,"Y","Y","Maro minutus",1
645,38,"LINYPHIINAE","Macrargus rufus (WIDER, 1834)","Macrargus rufus",,"LINMARUFU","MARUFU","LIN","FL",,"NT","NB",6,,"-","Macrargus rufus",1
